File,Timestamp,Name,Ownership,Actions,Objects,Dependencies
20260803220000_create_auto_customer_extension.sql,20260803220000,"create_auto_customer_extension",Spa/BabyCare,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_vehicle_owners, auto_customer_profiles","tenants, customers, auto_vehicles"
20260803230000_create_auto_journeys.sql,20260803230000,"create_auto_journeys",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_journey_stages, auto_customer_journeys, auto_journey_events, auto_touchpoints","tenants, customers, auto_journey_stages, auto_customer_journeys, users"
20260803240000_create_auto_leads_bookings.sql,20260803240000,"create_auto_leads_bookings",Spa/BabyCare,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_leads, auto_bookings","tenants, customers, auto_variants, users, auto_leads, auto_vehicles"
20260803250000_bella_auto_phase5_nps_csi.sql,20260803250000,"bella_auto_phase5_nps_csi",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_survey_templates, auto_surveys, auto_survey_responses, auto_nps_scores, auto_csi_scores, auto_customer_health_scores, auto_next_best_actions, auto_lost_analysis","tenants, auth, auto_survey_templates, customers, auto_customer_journeys, auto_vehicles, auto_surveys"
20260803260000_bella_auto_phase6_service_center.sql,20260803260000,"bella_auto_phase6_service_center",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_service_packages, auto_service_appointments, auto_repair_orders, auto_repair_order_items, auto_service_history, auto_warranty_claims, auto_technician_time_logs","tenants, customers, auto_vehicles, auto_service_packages, auto_service_appointments, auto_repair_orders, auto_repair_order_items"
20260803270000_bella_auto_phase7_trade_in_center.sql,20260803270000,"bella_auto_phase7_trade_in_center",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_trade_in_appraisals, auto_trade_in_photos, auto_market_valuations","customers, auto_vehicles, auto_sales, auto_trade_in_appraisals"
20260803280000_bella_auto_phase8_finance_center.sql,20260803280000,"bella_auto_phase8_finance_center",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_loan_applications, auto_insurance_policies","customers, auto_vehicles, auto_sales"
20260803290000_bella_auto_phase9_ai_center.sql,20260803290000,"bella_auto_phase9_ai_center",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_ai_insights, auto_demand_forecasts, auto_churn_predictions, auto_customer_lifetime_events",""
20260803300000_bella_auto_phase10_mobile_workforce.sql,20260803300000,"bella_auto_phase10_mobile_workforce",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_mobile_sessions, auto_offline_actions, auto_photo_uploads, auto_mobile_notifications","auto_mobile_sessions"
20260803310000_bella_auto_phase11_business_rollback.sql,20260803310000,"bella_auto_phase11_business_rollback",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, CREATE TYPE, ALTER TABLE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_business_transactions, auto_transaction_steps, auto_rollback_audit_log","tenants, entity_type, users, auto_business_transactions"
20260803320000_bella_auto_phase12_temporal_history.sql,20260803320000,"bella_auto_phase12_temporal_history",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, INSERT INTO, UPDATE, GRANT","auto_vehicles_history, auto_bookings_history, auto_customer_journeys_history","users"
20260804000000_bella_auto_phase13_rule_engine.sql,20260804000000,"bella_auto_phase13_rule_engine",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, CREATE TYPE, ALTER TABLE, INSERT INTO, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_business_rules, auto_rule_execution_log, auto_rule_templates, auto_approval_workflows, auto_approval_instances","tenants, users, auto_business_rules, auto_approval_workflows"
20260804020000_bella_auto_performance_indexes.sql,20260804020000,"bella_auto_performance_indexes",Legacy/Unknown,"CREATE INDEX","",""
20260804030000_bella_auto_phase12_temporal_rpcs.sql,20260804030000,"bella_auto_phase12_temporal_rpcs",Legacy/Unknown,"GRANT","",""
20260804031000_bella_auto_phase12_temporal_rpcs_fixed.sql,20260804031000,"bella_auto_phase12_temporal_rpcs_fixed",Legacy/Unknown,"DROP FUNCTION, GRANT","",""
20260804100000_bella_auto_phase14_marketplace.sql,20260804100000,"bella_auto_phase14_marketplace",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_capabilities, auto_capability_versions, auto_capability_dependencies, auto_installed_capabilities, auto_capability_configs","auto_capabilities, auto_capability_versions"
20260804110000_bella_auto_phase15_rollup_analytics.sql,20260804110000,"bella_auto_phase15_rollup_analytics",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_organization_units, auto_rollup_configs, auto_rollup_cache","auto_organization_units"
20260804120000_grant_bella_auto_permissions.sql,20260804120000,"grant_bella_auto_permissions",Platform/Core,"GRANT","",""
20260804310000_create_auto_deposits_tracking.sql,20260804310000,"create_auto_deposits_tracking",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","auto_deposits","tenants, auto_bookings, users"
20260804320000_analytics_rpcs.sql,20260804320000,"analytics_rpcs",Legacy/Unknown,"GRANT","",""
20260804330000_grant_analytics_rpcs.sql,20260804330000,"grant_analytics_rpcs",Legacy/Unknown,"GRANT","",""
20260804360000_migrate_workshop_schema.sql,20260804360000,"migrate_workshop_schema",Legacy/Unknown,"CREATE INDEX, ALTER TABLE, UPDATE","auto_service_appointments, auto_repair_orders",""
20260804380000_bella_auto_disable_rls_workshop_tables.sql,20260804380000,"bella_auto_disable_rls_workshop_tables",Legacy/Unknown,"ALTER TABLE","auto_service_appointments, auto_repair_orders",""
20260804400000_regrant_bella_auto_permissions.sql,20260804400000,"regrant_bella_auto_permissions",Platform/Core,"GRANT","",""
20260804450000_bella_auto_brands_seed.sql,20260804450000,"bella_auto_brands_seed",Legacy/Unknown,"INSERT INTO","",""
20260804500000_bella_auto_demo_seed.sql,20260804500000,"bella_auto_demo_seed",Legacy/Unknown,"INSERT INTO","",""
20260805010000_fix_rls_performance.sql,20260805010000,"fix_rls_performance",Legacy/Unknown,"ALTER FUNCTION","",""
20260806000000_blueprint_core_schema.sql,20260806000000,"blueprint_core_schema",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","party_parties, party_identifiers, party_relationships, party_roles, journey_journeys, journey_sub_journeys, journey_milestones, timeline_events","tenants, party_parties, journey_journeys, journey_sub_journeys"
20260806010000_blueprint_assets_contracts.sql,20260806010000,"blueprint_assets_contracts",Real Estate,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","asset_assets, contract_contracts","tenants, party_parties, journey_journeys"
20260806020000_blueprint_knowledge_policies_resources.sql,20260806020000,"blueprint_knowledge_policies_resources",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, CREATE EXTENSION, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","knowledge_entries, knowledge_graph_edges, knowledge_inference_rules, workflow_definitions, workflow_instances, resource_skills","tenants, party_parties, workflow_definitions, journey_journeys"
20260806030000_healthcare_kernel_schema.sql,20260806030000,"healthcare_kernel_schema",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_encounters, hc_prescriptions, den_odontograms","tenants, journey_journeys, party_parties, hc_encounters"
20260806040000_healthcare_seed_data.sql,20260806040000,"healthcare_seed_data",Healthcare OS,"DROP FUNCTION, INSERT INTO, UPDATE","",""
20260806050000_healthcare_platform_extended_schema.sql,20260806050000,"healthcare_platform_extended_schema",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","patient_profiles, hc_clinical_orders, hc_lab_orders, hc_imaging_orders, hc_drug_profiles, hc_patient_queues","tenants, customers, hc_encounters, users, hc_clinical_orders, inventory_items"
20260806060000_set_healthcare_tenants_to_medical.sql,20260806060000,"set_healthcare_tenants_to_medical",Platform/Core,"UPDATE","",""
20260807000000_create_hc_appointments.sql,20260807000000,"create_hc_appointments",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, DROP FUNCTION, INSERT INTO, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_appointments","tenants"
20260807000001_create_feature_flags_table.sql,20260807000001,"create_feature_flags_table",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","feature_flags, feature_flags_audit_log","feature_flags, users"
20260807010000_add_doctor_notification_to_lab.sql,20260807010000,"add_doctor_notification_to_lab",Healthcare OS,"ALTER TABLE","hc_lab_orders",""
20260807020000_add_doctor_notification_to_imaging.sql,20260807020000,"add_doctor_notification_to_imaging",Healthcare OS,"ALTER TABLE","hc_imaging_orders",""
20260807030000_seed_hc_imaging_orders.sql,20260807030000,"seed_hc_imaging_orders",Healthcare OS,"ALTER TABLE, DROP FUNCTION, INSERT INTO","hc_imaging_orders",""
20260807040000_add_completed_at_to_hc_encounters.sql,20260807040000,"add_completed_at_to_hc_encounters",Healthcare OS,"ALTER TABLE, UPDATE","hc_encounters",""
20260807050000_add_status_to_hc_prescriptions.sql,20260807050000,"add_status_to_hc_prescriptions",Healthcare OS,"ALTER TABLE","hc_prescriptions",""
20260807060000_audit_healthcare_tables.sql,20260807060000,"audit_healthcare_tables",Healthcare OS,"UPDATE","",""
20260807100000_hospital_inpatient_his_baseline.sql,20260807100000,"hospital_inpatient_his_baseline",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_master_patient_index, hc_buildings, hc_wards, hc_rooms, hc_beds, hc_inpatient_admissions, hc_nursing_vital_signs, hc_medication_administration_records, hc_security_break_glass_logs, hc_enterprise_registries","tenants, hc_buildings, hc_wards, hc_rooms, hc_encounters, hc_master_patient_index, hc_beds, hc_inpatient_admissions, users"
20260807200000_enterprise_platform_c_baseline.sql,20260807200000,"enterprise_platform_c_baseline",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, DROP TABLE, INSERT INTO, ENABLE ROW LEVEL SECURITY, CREATE POLICY","arch_decisions, arch_arb_reviews, arch_tech_debt, arch_maturity_scores, platform_industry_packs, platform_ai_agents, platform_ai_prompt_ledger, DROP, accounting_outbox","arch_decisions, tenants"
20260808000001_add_inpatient_encounter_class.sql,20260808000001,"add_inpatient_encounter_class",Healthcare OS,"CREATE INDEX, ALTER TABLE","hc_encounters",""
20260808000002_create_capability_risk_registry.sql,20260808000002,"create_capability_risk_registry",Healthcare OS,"CREATE TABLE, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","capability_risk_registry",""
20260808000003_seed_capability_risk_registry.sql,20260808000003,"seed_capability_risk_registry",Healthcare OS,"INSERT INTO","",""
20260808000004_create_perioperative_platform.sql,20260808000004,"create_perioperative_platform",Healthcare OS,"CREATE TABLE, CREATE INDEX, CREATE EXTENSION, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_clinical_safety_profiles, hc_idempotency_keys, hc_operating_rooms, hc_or_schedules, hc_surgical_cases, hc_surgical_teams, hc_surgical_safety_checklists, hc_anesthesia_records, hc_anesthesia_observations, hc_anesthesia_medications, hc_pacu_admissions, hc_specimens, hc_implants, hc_equipment, hc_cssd_cycles, hc_cssd_cycle_items, hc_or_equipment_usage","tenants, hc_operating_rooms, hc_encounters, hc_surgical_cases, users, hc_anesthesia_records, inventory_items, hc_cssd_cycles, hc_equipment"
20260808000005_create_icu_ed_bloodbank_tables.sql,20260808000005,"create_icu_ed_bloodbank_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, CREATE EXTENSION, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_icu_beds, hc_icu_observations, hc_clinical_calculations, hc_ventilator_safety_policies, hc_ventilator_records, hc_emergency_visits, hc_triage_assessments, hc_blood_units, hc_blood_crossmatch_records, hc_transfusion_verifications, hc_transfusion_records","tenants, hc_beds, hc_encounters, JSONB, array, hc_ventilator_safety_policies, hc_emergency_visits, users, hc_blood_units, hc_blood_crossmatch_records, hc_transfusion_verifications"
20260808000006_create_cds_order_tables.sql,20260808000006,"create_cds_order_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_drugs, hc_drug_interactions, hc_clinical_protocols, hc_tenant_cds_policies, hc_patient_allergies, hc_clinical_orders, hc_order_cds_overrides, hc_clinical_calculations","hc_drugs, tenants, hc_drug_interactions, hc_clinical_protocols, hc_encounters, hc_clinical_calculations, hc_clinical_orders"
20260808000010_create_rollback_engine_tables.sql,20260808000010,"create_rollback_engine_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, CREATE TYPE, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","platform_business_transactions, platform_transaction_steps, platform_rollback_audit_log","tenants, platform_business_transactions"
20260808000011_create_temporal_engine_tables.sql,20260808000011,"create_temporal_engine_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","platform_temporal_snapshots","tenants, platform_business_transactions"
20260808000012_create_rule_engine_tables.sql,20260808000012,"create_rule_engine_tables",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, CREATE TYPE, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","platform_business_rules, platform_rule_evaluation_log","tenants, platform_business_rules"
20260808000013_create_analytics_engine_tables.sql,20260808000013,"create_analytics_engine_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, ENABLE ROW LEVEL SECURITY, CREATE POLICY","platform_metric_events, platform_metric_events_2026_08, platform_metric_events_2026_09, platform_metric_events_2026_10, platform_metric_events_2026_11, platform_metric_events_2026_12, platform_metric_events_2027_01, platform_daily_rollups, platform_monthly_rollups, platform_enterprise_metric_definitions, platform_enterprise_rollups","tenants, platform_enterprise_metric_definitions"
20260809000001_seed_hospital_wards.sql,20260809000001,"seed_hospital_wards",Healthcare OS,"INSERT INTO","",""
20260809000002_seed_hospital_beds.sql,20260809000002,"seed_hospital_beds",Healthcare OS,"INSERT INTO","",""
20260810000001_create_persons_table.sql,20260810000001,"create_persons_table",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","persons, DROP","tenants"
20260810153259_create_persons_table_v2.sql,20260810153259,"create_persons_table_v2",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","persons, DROP","tenants"
20260810224417_create_students_table.sql,20260810224417,"create_students_table",Education OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, DROP TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","students","Person, tenants, persons"
20260810224418_migrate_students_to_platform_schema.sql,20260810224418,"migrate_students_to_platform_schema",Education OS,"CREATE INDEX, ALTER TABLE, CREATE POLICY","students","Person, persons"
20260810231500_create_courses_and_enrollments.sql,20260810231500,"create_courses_and_enrollments",Education OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, DROP TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","courses, enrollments","Student, tenants, students, courses"
20260810235000_create_attendances.sql,20260810235000,"create_attendances",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","attendances","tenants, students, courses, enrollments"
20260811000000_migrate_owner_name_to_person_center.sql,20260811000000,"migrate_owner_name_to_person_center",Legacy/Unknown,"CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE","real_estate_products","party_parties"
20260811000002_validate_owner_migration.sql,20260811000002,"validate_owner_migration",Legacy/Unknown,"","",""
20260811120000_migrate_encounters_to_canonical_schema.sql,20260811120000,"migrate_encounters_to_canonical_schema",Healthcare OS,"ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_encounters","hc_encounters"
20260812010000_make_care_journey_id_nullable.sql,20260812010000,"make_care_journey_id_nullable",Healthcare OS,"ALTER TABLE, UPDATE","hc_encounters",""
20260812020000_drop_care_journey_fk.sql,20260812020000,"drop_care_journey_fk",Healthcare OS,"ALTER TABLE, UPDATE","hc_encounters",""
20260812030000_extend_clinical_orders_table.sql,20260812030000,"extend_clinical_orders_table",Healthcare OS,"CREATE INDEX, ALTER TABLE, DROP INDEX, UPDATE","hc_clinical_orders, hc_encounters","party_parties, hc_encounters"
20260812040000_recreate_clinical_orders_table.sql,20260812040000,"recreate_clinical_orders_table",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, DROP TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_drugs, hc_clinical_calculations, hc_clinical_orders","tenants, hc_encounters, hc_clinical_calculations"
20260812050000_extend_pharmacy_schema.sql,20260812050000,"extend_pharmacy_schema",Healthcare OS,"CREATE INDEX, ALTER TABLE, UPDATE","hc_prescriptions, hc_medication_administration_records","hc_clinical_orders, hc_encounters"
20260812060000_create_education_schema.sql,20260812060000,"create_education_schema",Education OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","edu_courses, edu_enrollments","tenants, party_parties, edu_courses"
20260812070000_create_surgery_schema.sql,20260812070000,"create_surgery_schema",Healthcare OS,"CREATE TABLE, CREATE INDEX, CREATE EXTENSION, ALTER TABLE, DROP TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_surgical_cases","tenants, hc_encounters, party_parties"
20260813000000_create_h8_cds_schema.sql,20260813000000,"create_h8_cds_schema",Healthcare OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","hc_clinical_context_snapshots, hc_cds_processed_events, hc_cds_rules, hc_clinical_decisions, hc_decision_overrides","tenants, hc_encounters, hc_cds_rules, hc_clinical_decisions"
20260813000009_temporal_engine_tables.sql,20260813000009,"temporal_engine_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, UPDATE","hc_temporal_events, hc_temporal_snapshots",""
20260813000010_rule_governance_tables.sql,20260813000010,"rule_governance_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, UPDATE","hc_governed_clinical_rules, hc_rule_governance_audit",""
20260813000011_clinical_audit_tables.sql,20260813000011,"clinical_audit_tables",Healthcare OS,"CREATE TABLE, CREATE INDEX, UPDATE","hc_clinical_audit_ledger, hc_clinical_evidence_packages, hc_compliance_exceptions","hc_clinical_audit_ledger, JSONB"
20260813000020_create_edu_attendance_and_assessment.sql,20260813000020,"create_edu_attendance_and_assessment",Education OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","edu_attendance, edu_assessments","tenants, edu_enrollments"
20260813000030_create_assessments_and_results.sql,20260813000030,"create_assessments_and_results",Legacy/Unknown,"CREATE TABLE, ALTER TABLE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","assessments, assessment_results","tenants, courses, assessments, students"
20260813000040_create_enrollment_transaction_rpc.sql,20260813000040,"create_enrollment_transaction_rpc",Education OS,"ALTER TABLE, DROP FUNCTION, INSERT INTO, UPDATE, DELETE FROM","edu_courses, edu_enrollments",""
20260813000050_create_teacher_assignments.sql,20260813000050,"create_teacher_assignments",Education OS,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","teacher_assignments","tenants, courses, party_parties"
20260815000000_finance_kernel_v1.sql,20260815000000,"finance_kernel_v1",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_accounting_periods, finance_accounts, finance_transactions, finance_transaction_lines, finance_outbox_events, finance_audit_trail","tenants, finance_accounting_periods, finance_transactions, finance_accounts"
20260815005000_finance_kernel_v1_schema_fix.sql,20260815005000,"finance_kernel_v1_schema_fix",Legacy/Unknown,"CREATE INDEX, ALTER TABLE","finance_transactions, finance_outbox_events",""
20260815010000_finance_ledger_rpcs.sql,20260815010000,"finance_ledger_rpcs",Legacy/Unknown,"INSERT INTO, UPDATE, GRANT","",""
20260815011000_finance_reversal_period_fix.sql,20260815011000,"finance_reversal_period_fix",Legacy/Unknown,"DROP FUNCTION, INSERT INTO, UPDATE, GRANT","",""
20260815020000_finance_service_role_grants.sql,20260815020000,"finance_service_role_grants",Legacy/Unknown,"GRANT","",""
20260815030000_finance_db_constraint_audit.sql,20260815030000,"finance_db_constraint_audit",Legacy/Unknown,"UPDATE","",""
20260815040000_finance_trigger_reversal_fix.sql,20260815040000,"finance_trigger_reversal_fix",Legacy/Unknown,"","",""
20260816000000_finance_cash_engine_v1.sql,20260816000000,"finance_cash_engine_v1",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_tenant_configs, finance_bank_accounts, finance_cash_positions, finance_cash_movements, finance_cash_quarantine, finance_transactions, finance_accounts","tenants, finance_accounts, finance_bank_accounts, finance_transactions, finance_cash_movements"
20260816005000_finance_cash_projection_rpc.sql,20260816005000,"finance_cash_projection_rpc",Legacy/Unknown,"INSERT INTO, UPDATE","",""
20260816010000_finance_cash_engine_grants.sql,20260816010000,"finance_cash_engine_grants",Legacy/Unknown,"UPDATE, GRANT, REVOKE","",""
20260816020000_finance_ledger_emit_v2_events.sql,20260816020000,"finance_ledger_emit_v2_events",Legacy/Unknown,"DROP FUNCTION, INSERT INTO, UPDATE, GRANT","",""
20260816021000_finance_quarantine_rpc.sql,20260816021000,"finance_quarantine_rpc",Legacy/Unknown,"INSERT INTO, GRANT, REVOKE","",""
20260816022000_finance_project_transaction_rpc.sql,20260816022000,"finance_project_transaction_rpc",Legacy/Unknown,"GRANT, REVOKE","",""
20260816030000_finance_cash_reconstruction_rpc.sql,20260816030000,"finance_cash_reconstruction_rpc",Legacy/Unknown,"INSERT INTO, UPDATE, DELETE FROM, GRANT, REVOKE","",""
20260816040000_finance_cash_concurrency_locks.sql,20260816040000,"finance_cash_concurrency_locks",Legacy/Unknown,"INSERT INTO, UPDATE, DELETE FROM","",""
20260816050000_finance_f3_proof_setup.sql,20260816050000,"finance_f3_proof_setup",Legacy/Unknown,"CREATE TABLE, INSERT INTO, UPDATE, GRANT","tmp_f3_proof_invoices, tmp_f3_proof_receivable_ledger, tmp_f3_proof_receivable_positions, tmp_f3_proof_allocations","tmp_f3_proof_invoices, tmp_f3_proof_allocations"
20260817000000_finance_ar_engine_v1.sql,20260817000000,"finance_ar_engine_v1",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, REVOKE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_invoices, finance_invoice_lines, finance_receivable_ledger, finance_receivable_positions, finance_receivable_allocations, finance_receivable_adjustments","tenants, finance_invoices, finance_receivable_allocations"
20260817000001_n1_finance_outbox_hardening.sql,20260817000001,"n1_finance_outbox_hardening",Legacy/Unknown,"CREATE INDEX, ALTER TABLE, DROP INDEX, UPDATE","finance_outbox_events",""
20260817010000_finance_invoice_lifecycle_rpcs.sql,20260817010000,"finance_invoice_lifecycle_rpcs",Legacy/Unknown,"ALTER TABLE, INSERT INTO, UPDATE, GRANT","finance_invoices",""
20260817020000_finance_payment_allocation_rpcs.sql,20260817020000,"finance_payment_allocation_rpcs",Legacy/Unknown,"ALTER TABLE, INSERT INTO, UPDATE, GRANT","finance_receivable_allocations",""
20260817070312_finance_event_idempotency.sql,20260817070312,"finance_event_idempotency",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_event_idempotency","tenants"
20260817071105_finance_transaction_metadata.sql,20260817071105,"finance_transaction_metadata",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_transaction_metadata","journal_entries, tenants"
20260818000000_finance_ap_engine_v1.sql,20260818000000,"finance_ap_engine_v1",Legacy/Unknown,"CREATE TABLE, ALTER TABLE, INSERT INTO, UPDATE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_vendor_bills, finance_vendor_bill_lines, finance_payable_ledger, finance_payable_allocations, finance_payable_positions, finance_vendor_prepayments","tenants, finance_vendor_bills, finance_payable_allocations"
20260818000001_runtime_tables.sql,20260818000001,"runtime_tables",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, INSERT INTO, UPDATE, DELETE FROM, ENABLE ROW LEVEL SECURITY, CREATE POLICY","runtime_tenant_registry, runtime_idempotency_registry, runtime_outbox, runtime_audit_log, runtime_quarantine","runtime_tenant_registry"
20260818000002_runtime_rls_jwt.sql,20260818000002,"runtime_rls_jwt",Legacy/Unknown,"UPDATE, CREATE POLICY","",""
20260818000003_runtime_authenticated_grants.sql,20260818000003,"runtime_authenticated_grants",Legacy/Unknown,"UPDATE, GRANT","",""
20260819000000_f5_schema.sql,20260819000000,"f5_schema",Legacy/Unknown,"CREATE TABLE, CREATE INDEX, ALTER TABLE, UPDATE, GRANT, REVOKE, ENABLE ROW LEVEL SECURITY, CREATE POLICY","f5_control_results, f5_control_cases, f5_projection_health","tenants, f5_control_results, f5_control_cases"
20260819000004_runtime_submit_intent_rpc.sql,20260819000004,"runtime_submit_intent_rpc",Legacy/Unknown,"DROP FUNCTION, INSERT INTO, GRANT, REVOKE","",""
20260819010000_f5_read_contracts.sql,20260819010000,"f5_read_contracts",Real Estate,"GRANT","",""
20260819020000_f5_reconstruction_engine.sql,20260819020000,"f5_reconstruction_engine",Legacy/Unknown,"INSERT INTO, UPDATE, GRANT","","this"
20260819030000_f5_registry_and_contracts.sql,20260819030000,"f5_registry_and_contracts",Real Estate,"CREATE TABLE, ALTER TABLE, GRANT, ENABLE ROW LEVEL SECURITY, CREATE POLICY","finance_control_account_mappings","tenants"
20260819040000_fix_legacy_spa_rls_policies.sql,20260819040000,"fix_legacy_spa_rls_policies",Beauty OS,"CREATE POLICY","",""
20260819040000_runtime_migration_e1_gate_schema_safe.sql,20260819040000,"runtime_migration_e1_gate_schema_safe",Legacy/Unknown,"","",""
